profile_id,location,country,languages,cv_skills,industry_skills,function_skills,tags,education,experience,salary,day_rate,open_for_perm,open_for_project
1567,Düsseldorf,GERMANY,,"[""market entry strategy"", ""sales excellence"", ""big data"", ""sales"", ""additive manufacturing (3d printing)"", ""industrial automation"", ""management"", ""risk management"", ""private equity"", ""innovation"", ""complexity reduction"", ""ecosystem science"", ""due diligence"", ""automation"", ""leadership"", ""digital transformation"", ""resource deployment"", ""cost reduction"", ""filtration"", ""business development"", ""business to business"", ""consulting"", ""scouting"", ""transformation (genetics)"", ""piano playing"", ""sbus"", ""real estate"", ""sealants"", ""marketing"", ""gap analysis"", ""supply chain"", ""good manufacturing practices"", ""heavy equipment"", ""executive leadership"", ""trajectory"", ""aviation"", ""organic growth""]","[""PLANT_AND_MACHINERY"", ""PROFESSIONAL_SERVICE_FIRMS"", ""CONSTRUCTION_INDUSTRY"", ""DIGITAL_BUSINESS_MODELS"", ""CHEMISTRY""]","[""SALES_AND_ACCOUNT_MANAGEMENT"", ""POST_MERGER_INTEGRATION"", ""BUSINESS_UNIT_STRATEGY"", ""GROWTH_STRATEGY""]","[""artificialintelligence"", ""startup""]","[{""title"" : ""PhD \""German corporate appraisal proceedings"", ""organization_name"" : ""Johannes Gutenberg University"", ""start_date"" : ""2010-01-01"", ""end_date"" : ""2011-01-01"", ""city"" : ""Mainz""}]","[{""title"" : ""Vice President of New Business"", ""organization_name"" : ""HENKEL ADHESIVE TECHNOLOGIES"", ""start_date"" : ""2024-07-01"", ""end_date"" : null, ""city"" : null}]",NONE,NONE,TRUE,TRUE
1566,Buchholz,GERMANY,,"[""production planning"", ""planning"", ""complexity reduction"", ""process control"", ""material flow management"", ""business development"", ""applied science"", ""construction"", ""sap supply chain management (scm)"", ""mfg/pro (erp)"", ""medical devices"", ""maintenance repair and operations (mro)"", ""operating systems"", ""additives"", ""sales"", ""forward planning"", ""transformation (genetics)"", ""overproduction"", ""project management"", ""target market"", ""conflict resolution"", ""welding"", ""forecasting"", ""process mapping"", ""fourgen computer-aided software engineering (case) tools"", ""valves (piping)"", ""hvac"", ""investments"", ""electronic components"", ""agile software development"", ""agricultural chemistry"", ""pharmaceuticals"", ""supply chain management"", ""ibm business process manager (bpm)"", ""jira"", ""empowerment"", ""chemistry"", ""restructuring (business)"", ""collaboration"", ""innovation"", ""team building"", ""microsoft excel"", ""business planning"", ""communication"", ""procurement"", ""catalogues"", ""print binding"", ""rolling (metalworking)"", ""sap crm"", ""reliability"", ""transaction data"", ""coordinating"", ""process engineering"", ""leadership"", ""management"", ""integrated business planning"", ""external storage"", ""article (publishing)"", ""value chain"", ""change management"", ""good manufacturing practices"", ""speciality chemicals"", ""category management"", ""composites"", ""business modeling"", ""regulatory requirements"", ""cancer"", ""sap hana"", ""massive (software)"", ""team management"", ""consolidation"", ""purchasing"", ""supply chain"", ""missing data"", ""electrical switches"", ""shipbuilding"", ""data quality"", ""purchasing management"", ""prefabrication"", ""people management"", ""business process"", ""management systems"", ""process improvement"", ""supply chain integration"", ""robust control"", ""complementary metal oxide semiconductor (cmos)"", ""process analysis"", ""transparency (projection)"", ""prism"", ""employee onboarding"", ""sales planning"", ""logistics"", ""vertical integration""]","[""CONSUMER_GOODS"", ""CHEMISTRY"", ""BIOTECHNOLOGY"", ""PHARMACEUTICAL_INDUSTRY"", ""ENERGY_INDUSTRY""]","[""LEAN_MANAGEMENT"", ""SUPPLY_CHAIN_MANAGEMENT"", ""AGILE_PROJECT_MANAGEMENT"", ""PROCUREMENT_OPTIMISATION"", ""CHANGE_MANAGEMENT"", ""GROWTH_STRATEGY"", ""RISK_MANAGEMENT"", ""DIGITALISATION"", ""POST_MERGER_INTEGRATION"", ""M_AND_A_SUPPORT""]","[""Powerpoint"", ""Other software"", ""SAP"", ""Excel""]",,,NONE,NONE,FALSE,TRUE
1565,Munich,GERMANY,,"[""business transformation"", ""value creation"", ""sap crm"", ""operations"", ""planning"", ""project management"", ""analytics"", ""telecommunications"", ""management"", ""sales"", ""leadership"", ""advising"", ""digital transformation"", ""thought leadership"", ""revenue growth"", ""business modeling"", ""strategic planning"", ""business intelligence"", ""sales operations"", ""transformation (genetics)""]","[""SOFTWARE_AND_IT_SERVICES"", ""PROFESSIONAL_SERVICE_FIRMS"", ""PRIVATE_EQUITY"", ""SEMICONDUCTOR_AND_HARDWARE"", ""DIGITAL_BUSINESS_MODELS""]","[""DUE_DILIGENCE"", ""BUILDING_LEADERSHIP_SKILLS"", ""POST_MERGER_INTEGRATION"", ""PROJECT_MANAGEMENT_OFFICE_PMO"", ""M_AND_A_SUPPORT"", ""IT_STRATEGY"", ""DIGITALISATION"", ""CARVE_OUT"", ""IT_PROJECT_MANAGEMENT"", ""GENERAL_MANAGEMENT""]","[""Other software"", ""Excel"", ""Powerpoint"", ""SAP""]","[{""title"" : ""German Diploma: Diplom-Ingenieur (FH),"", ""organization_name"" : ""University of Applied Science"", ""start_date"" : ""1997-01-01"", ""end_date"" : ""2001-01-01"", ""city"" : ""Offenburg""}]","[{""title"" : ""Consultant"", ""organization_name"" : ""BearingPoint"", ""start_date"" : ""2002-04-01"", ""end_date"" : ""2004-10-01"", ""city"" : null}, {""title"" : ""Advisory Director"", ""organization_name"" : ""DELOITTE"", ""start_date"" : ""2004-11-01"", ""end_date"" : ""2016-12-01"", ""city"" : null}, {""title"" : ""Advisory Board Member"", ""organization_name"" : ""Start- and Scale-ups"", ""start_date"" : ""2018-01-01"", ""end_date"" : null, ""city"" : null}, {""title"" : ""Partner"", ""organization_name"" : ""Advisory PricewaterhouseCoopers"", ""start_date"" : ""2017-01-01"", ""end_date"" : ""2021-12-31"", ""city"" : null}, {""title"" : ""Partner TMT"", ""organization_name"" : ""EY-Parthenon"", ""start_date"" : ""2022-01-01"", ""end_date"" : null, ""city"" : null}]",ABOVE_250K,ABOVE_2000,TRUE,TRUE
1564,Düsseldorf,GERMANY,"[""GERMAN"", ""ENGLISH""]","[""beschaffung"", ""innovation"", ""fließend"", ""marketing operations"", ""marketing"", ""sales"", ""merchandise planning"", ""operations"", ""planning"", ""financial analysis"", ""profitables wachstum"", ""operation"", ""tk (software)""]","[""CONSUMER_GOODS"", ""WHOLESALE"", ""RETAIL_INDUSTRY"", ""DIGITAL_BUSINESS_MODELS""]","[""ECOMMERCE_AND_DIGITAL_MARKETING"", ""ORGANISATIONAL_DESIGN"", ""GROWTH_STRATEGY"", ""DIGITALISATION"", ""CONTROLLING_AND_PERFORMANCE_MEASUREMENT_SYSTEMS"", ""SALES_AND_ACCOUNT_MANAGEMENT"", ""PROCESS_MANAGEMENT"", ""CHANGE_MANAGEMENT"", ""RESTRUCTURING"", ""COMPANY_CULTURE_MANAGEMENT""]","[""Other software"", ""Excel"", ""Powerpoint""]","[{""title"" : ""Abschluss: eidgenössisches Fähigkeitszeugnis Kaufmann"", ""organization_name"" : ""KV Zürich Business School,"", ""start_date"" : ""1992-01-01"", ""end_date"" : ""1993-01-01"", ""city"" : ""Zürich""}, {""title"" : ""Abschluss: Handelsdiplom"", ""organization_name"" : ""Juventus Wirtschaftsschule,"", ""start_date"" : ""1985-01-01"", ""end_date"" : ""1988-01-01"", ""city"" : ""Zürich""}]",,FROM_200K_TO_250K,FROM_1500_TO_2000,TRUE,TRUE
1562,Glauchau,GERMANY,,"[""sap crm"", ""microsoft excel"", ""management"", ""consulting"", ""automatisierung"", ""wirtschaftsprüfung"", ""marktanalyse"", ""kostenreduzierung"", ""verhandlung"", ""firmenstruktur"", ""zusammenarbeit"", ""facility management"", ""einkauf"", ""unternehmensfinanzierung"", ""ermittlung"", ""wirtschaftsprüfer"", ""buchhaltung"", ""planung"", ""steuerberatung"", ""präsentationen"", ""führung"", ""fließend"", ""projektleistung"", ""koordination"", ""microsoft powerpoint"", ""microsoft word"", ""cash management"", ""cash flows"", ""supply chain"", ""großhandel"", ""übertragung"", ""einheiten"", ""körperschaftssteuer"", ""latente steuern"", ""finanzbuchhaltung"", ""informationssysteme"", ""kaskadierung"", ""rückstellungen"", ""weiterbildung"", ""einkommenssteuer"", ""juni"", ""maschinenbau"", ""outsourcing"", ""control framework""]","[""WHOLESALE"", ""RETAIL_INDUSTRY"", ""PLANT_AND_MACHINERY"", ""METALLURGY_AND_MINING""]","[""ASSET_OPTIMISATION"", ""M_AND_A_SUPPORT"", ""STATISTICAL_ANALYSIS"", ""CONTROLLING_AND_PERFORMANCE_MEASUREMENT_SYSTEMS"", ""PRICING"", ""ACCOUNTING"", ""SUPPLY_CHAIN_MANAGEMENT"", ""GENERAL_MANAGEMENT""]","[""Excel"", ""Powerpoint"", ""SAP""]","[{""title"" : ""Betriebswirtschaftslehre"", ""organization_name"" : ""Westsächsische Hochschule Zwickau, University of Applied Science"", ""start_date"" : ""2002-09-01"", ""end_date"" : ""2006-12-01"", ""city"" : ""Zwickau""}]","[{""title"" : ""Kaufmännischer Geschäftsführer"", ""organization_name"" : ""Multipolster GmbH & Co. Handels KG"", ""start_date"" : ""2023-08-01"", ""end_date"" : ""2024-10-20"", ""city"" : ""Burgstädt""}, {""title"" : ""Chief Financial Officer"", ""organization_name"" : ""Flender Industriegetriebe GmbH"", ""start_date"" : ""2019-01-01"", ""end_date"" : ""2023-08-01"", ""city"" : ""Penig""}, {""title"" : ""Leiter Controlling und Finanzen"", ""organization_name"" : ""Pfeifer Holding GmbH"", ""start_date"" : ""2013-03-01"", ""end_date"" : ""2018-12-01"", ""city"" : ""Chemnitz""}, {""title"" : ""Teamleiter Controlling"", ""organization_name"" : ""Siemens Industriegetriebe GmbH"", ""start_date"" : ""2011-10-01"", ""end_date"" : ""2024-10-20"", ""city"" : ""Penig""}]",NONE,NONE,TRUE,TRUE
1560,Düsseldorf,GERMANY,,"[""business to business"", ""innovation"", ""consumables"", ""due diligence"", ""go-to-market strategy"", ""leadership"", ""process optimization"", ""collaboration"", ""private equity"", ""benchmarking"", ""marketing effectiveness"", ""account management"", ""sales excellence"", ""scale (map)"", ""management"", ""sales effectiveness"", ""business development"", ""sales"", ""governance"", ""project management"", ""marketing"", ""market analysis"", ""project management office (pmo)"", ""market segmentation"", ""prioritization"", ""portfolio management"", ""market environment"", ""commercial management"", ""good manufacturing practices"", ""business modeling"", ""transformation (genetics)"", ""upskilling"", ""organizational effectiveness"", ""channel management""]","[""CHEMISTRY"", ""PRIVATE_EQUITY"", ""AUTOMOTIVE_INDUSTRY"", ""PROFESSIONAL_SERVICE_FIRMS""]","[""SALES_AND_ACCOUNT_MANAGEMENT"", ""PORTFOLIO_STRATEGY"", ""PRICING"", ""DUE_DILIGENCE"", ""GO_TO_MARKET_STRATEGY""]","[""Excel"", ""Powerpoint"", ""SAP""]","[{""title"" : ""Master of Business"", ""organization_name"" : ""HHL Business School"", ""start_date"" : ""2012-01-01"", ""end_date"" : ""2014-01-01"", ""city"" : ""Leipzig""}, {""title"" : ""Bachelor of Arts"", ""organization_name"" : ""Ludwig-Maximilians-Universität"", ""start_date"" : ""2006-01-01"", ""end_date"" : ""2010-01-01"", ""city"" : ""Munich""}]","[{""title"" : ""Commercial Excellence Manager"", ""organization_name"" : ""Aurelius, Private Equity"", ""start_date"" : ""2022-10-01"", ""end_date"" : null, ""city"" : null}]",NONE,NONE,TRUE,TRUE
1558,Hamburg,GERMANY,,"[""marketing strategien"", ""führung"", ""umsatzsteigerung"", ""linux"", ""fließend"", ""microsoft windows"", ""sales"", ""italienisch"", ""edv-kenntnisse"", ""juni""]","[""AUTOMOTIVE_INDUSTRY"", ""CONSTRUCTION_INDUSTRY"", ""PHARMACEUTICAL_INDUSTRY"", ""AEROSPACE_AND_DEFENCE"", ""MEDICAL_DEVICES""]","[""PRODUCTION_OPTIMISATION"", ""PRICING"", ""MARKETING_AND_COMMUNICATIONS_PLANNING"", ""GENERAL_MANAGEMENT"", ""RISK_MANAGEMENT"", ""RESTRUCTURING"", ""PROCESS_MANAGEMENT"", ""CUSTOMER_ANALYSIS"", ""SALES_AND_ACCOUNT_MANAGEMENT"", ""BUILDING_LEADERSHIP_SKILLS""]","[""Excel"", ""Powerpoint"", ""Other software"", ""Access""]","[{""title"" : ""MBA"", ""organization_name"" : ""Liverpool John Moores University"", ""start_date"" : ""2022-02-01"", ""end_date"" : ""2023-11-01"", ""city"" : null}]","[{""title"" : ""Assistenz der Geschäftsleitung"", ""organization_name"" : ""Maschinenhersteller"", ""start_date"" : ""2015-08-03"", ""end_date"" : null, ""city"" : ""Hamburg""}, {""title"" : ""Export Director"", ""organization_name"" : ""Maschinenhersteller"", ""start_date"" : ""2015-08-02"", ""end_date"" : null, ""city"" : ""Hamburg""}]",NONE,NONE,TRUE,TRUE
1556,Berlin,GERMANY,"[""GERMAN"", ""ITALIAN"", ""ENGLISH"", ""JAPANESE""]","[""consulting"", ""jira"", ""electronic circuits"", ""foundry"", ""digital transformation"", ""sales"", ""accounting"", ""test of english as a foreign language (toefl)"", ""project management"", ""medical device manufacturing"", ""electronics"", ""problem solving"", ""management"", ""teaching"", ""interdisciplinary collaboration"", ""microsoft sharepoint"", ""agile product development"", ""electronic engineering"", ""agile software development"", ""communication"", ""microsoft word"", ""scrum (software development)"", ""research"", ""collaboration"", ""microsoft excel"", ""operations"", ""business transformation"", ""microsoft powerpoint"", ""sap product lifecycle management (plm)"", ""prototype (manufacturing)"", ""transformation (genetics)"", ""lifecycle management"", ""good manufacturing practices"", ""manufacturing operations"", ""equipment efficiency"", ""management consulting"", ""strategic thinking"", ""product lifecycle management""]","[""SEMICONDUCTOR_AND_HARDWARE"", ""SOFTWARE_AND_IT_SERVICES"", ""PROFESSIONAL_SERVICE_FIRMS""]","[""DIGITALISATION"", ""PRODUCT_DEVELOPMENT"", ""BUSINESS_PLAN_DEVELOPMENT"", ""PROCESS_MANAGEMENT"", ""PROJECT_MANAGEMENT_OFFICE_PMO"", ""AGILE_PROJECT_MANAGEMENT"", ""IT_PROJECT_MANAGEMENT""]","[""Excel"", ""Other software"", ""Powerpoint""]","[{""title"" : ""PhD in electronic engineering for biomedical applications"", ""organization_name"" : ""Technische Universität Berlin"", ""start_date"" : ""2011-04-01"", ""end_date"" : ""2017-09-01"", ""city"" : ""Berlin""}, {""title"" : ""M.Sc. in electronic engineering"", ""organization_name"" : ""Università di Bologna"", ""start_date"" : ""2008-10-01"", ""end_date"" : ""2011-03-31"", ""city"" : ""Bologna""}, {""title"" : ""B.Sc. in electronic engineering"", ""organization_name"" : ""Università di Bologna"", ""start_date"" : ""2005-09-01"", ""end_date"" : ""2008-07-31"", ""city"" : ""Bologna""}]","[{""title"" : ""Research Assistant"", ""organization_name"" : ""Berlin"", ""start_date"" : ""2011-04-01"", ""end_date"" : ""2017-04-01"", ""city"" : ""Berlin""}, {""title"" : ""(Senior) Consultant"", ""organization_name"" : ""Ernst & Young"", ""start_date"" : ""2018-01-01"", ""end_date"" : ""2022-01-09"", ""city"" : ""Berlin""}, {""title"" : ""Consultant"", ""organization_name"" : ""Bain & Company"", ""start_date"" : ""2022-01-10"", ""end_date"" : ""2024-10-31"", ""city"" : ""Berlin""}]",FROM_100K_TO_150K,NONE,TRUE,TRUE
1554,Herrsching,GERMANY,"[""GERMAN"", ""ENGLISH"", ""FRENCH"", ""SPANISH""]","[""sales"", ""management"", ""masonry"", ""consulting"", ""stewardship"", ""finance"", ""sales strategy"", ""leadership"", ""interior design"", ""marketing"", ""due diligence"", ""restructuring (business)"", ""fourgen computer-aided software engineering (case) tools"", ""agile software development"", ""market penetration"", ""yield management"", ""customer retention"", ""account management"", ""trade marketing"", ""planning"", ""business planning"", ""private equity"", ""organizational development"", ""governance"", ""investments"", ""market share"", ""venture capital"", ""master of business administration (mba)"", ""boosting"", ""merger integration"", ""cooperation"", ""net revenue"", ""private equity fund"", ""sailing"", ""net promoter score"", ""decision making"", ""revenue growth"", ""branding"", ""good manufacturing practices"", ""change management"", ""digital marketing"", ""organizational structure"", ""business modeling"", ""market environment""]","[""CONSUMER_GOODS"", ""RETAIL_INDUSTRY"", ""PROFESSIONAL_SERVICE_FIRMS"", ""PRIVATE_EQUITY"", ""DIGITAL_BUSINESS_MODELS""]","[""BUSINESS_PLAN_DEVELOPMENT"", ""POST_MERGER_INTEGRATION"", ""ECOMMERCE_AND_DIGITAL_MARKETING"", ""GO_TO_MARKET_STRATEGY"", ""GROWTH_STRATEGY"", ""PRICING"", ""BRANDING"", ""CHANGE_MANAGEMENT"", ""RESTRUCTURING"", ""GENERAL_MANAGEMENT""]","[""Excel"", ""Powerpoint""]","[{""title"" : ""Master of Business"", ""organization_name"" : ""University of California, Berkeley"", ""start_date"" : ""2006-08-01"", ""end_date"" : ""2008-05-01"", ""city"" : ""Berkeley""}, {""title"" : ""Bachelor of Science"", ""organization_name"" : ""Northeastern University"", ""start_date"" : ""2001-03-01"", ""end_date"" : ""2002-06-01"", ""city"" : ""Boston""}, {""title"" : ""Diplom-Betriebswirt"", ""organization_name"" : ""European School of Business (ESB)"", ""start_date"" : ""1998-10-01"", ""end_date"" : ""2001-02-01"", ""city"" : ""Reutlingen""}, {""title"" : ""High School Diploma"", ""organization_name"" : ""Flagler Palm Coast High School"", ""start_date"" : ""1994-09-01"", ""end_date"" : ""1995-06-01"", ""city"" : ""Palm Coast""}]","[{""title"" : ""Senior Advisor"", ""organization_name"" : ""AllianzX GmbH (Allianz SE)"", ""start_date"" : ""2017-02-01"", ""end_date"" : ""2017-08-01"", ""city"" : ""Munich""}, {""title"" : ""Managing Member and Founder"", ""organization_name"" : ""Caremondo GmbH"", ""start_date"" : ""2015-01-01"", ""end_date"" : ""2017-01-31"", ""city"" : ""Munich""}, {""title"" : ""Investment Director"", ""organization_name"" : ""Seven Ventures GmbH (ProSiebenSat.1 Media SE)"", ""start_date"" : ""2014-03-01"", ""end_date"" : ""2014-11-30"", ""city"" : ""Munich""}, {""title"" : ""Founder and Managing Director"", ""organization_name"" : ""The Iconic"", ""start_date"" : ""2012-01-01"", ""end_date"" : ""2013-12-01"", ""city"" : ""Sydney""}, {""title"" : ""Chief Executive Officer"", ""organization_name"" : ""posterXXL GmbH"", ""start_date"" : ""2017-10-27"", ""end_date"" : ""2024-01-31"", ""city"" : ""Munich""}, {""title"" : ""Project Leader"", ""organization_name"" : ""The Boston Consulting Group"", ""start_date"" : ""2008-11-01"", ""end_date"" : ""2011-12-31"", ""city"" : ""Munich""}, {""title"" : ""Brand Manager"", ""organization_name"" : ""Bosch Siemens Hausgeräte USA"", ""start_date"" : ""2002-08-01"", ""end_date"" : ""2006-06-30"", ""city"" : ""Huntington Beach""}, {""title"" : ""Chief Commercial Officer"", ""organization_name"" : ""Storio Group"", ""start_date"" : ""2017-10-26"", ""end_date"" : ""2024-01-02"", ""city"" : ""Amsterdam""}]",ABOVE_250K,ABOVE_2000,TRUE,TRUE
1553,Berlin,GERMANY,,"[""adobe photoshop"", ""wirtschaft"", ""app"", ""anpassungsfähigkeit"", ""präsentationen"", ""microsoft office"", ""marktanalyse"", ""kommunikation"", ""user experience (ux) design"", ""marketing"", ""social media"", ""figma (design software)"", ""sales"", ""adobe indesign"", ""juni"", ""affinity photo"", ""canva (software)""]","[""AUTOMOTIVE_INDUSTRY""]","[""MARKETING_AND_COMMUNICATIONS_PLANNING""]","[""Excel""]","[{""title"" : ""Bachelor of Arts in Communication"", ""organization_name"" : ""Hochschule für Technik und Wirtschaft"", ""start_date"" : ""2021-10-01"", ""end_date"" : null, ""city"" : ""Berlin""}, {""title"" : ""Wirtschaftswissenschaft"", ""organization_name"" : ""Niedersächsisches Studienkolleg"", ""start_date"" : ""2020-10-01"", ""end_date"" : ""2021-07-01"", ""city"" : ""Hannover""}]","[{""title"" : ""Marketing Assistant"", ""organization_name"" : ""PSI Metals GmbH"", ""start_date"" : ""2023-12-01"", ""end_date"" : ""2024-10-01"", ""city"" : null}, {""title"" : ""Student Assistant"", ""organization_name"" : ""Hochschule für Wirtschaft und Recht"", ""start_date"" : ""2023-06-01"", ""end_date"" : ""2023-11-01"", ""city"" : ""Berlin""}, {""title"" : ""Marketing Manager"", ""organization_name"" : ""Hochschule für Technik und Wirtschaft"", ""start_date"" : ""2023-01-01"", ""end_date"" : ""2023-04-01"", ""city"" : null}, {""title"" : ""Sales Assistant"", ""organization_name"" : ""Zara; C&A; Guess; Levi's"", ""start_date"" : ""2022-03-01"", ""end_date"" : ""2023-02-01"", ""city"" : null}]",NONE,NONE,TRUE,TRUE
1552,Berlin,GERMANY,,"[""collaboration"", ""marketing"", ""investments"", ""accounting"", ""cosmetics"", ""account management"", ""user experience (ux) design"", ""content design"", ""social media content"", ""team building"", ""social media"", ""written composition"", ""global marketing"", ""market positioning"", ""ideation"", ""assortment planning"", ""consulting"", ""streamlining"", ""transformation (genetics)"", ""scale (map)"", ""endcap"", ""business to business"", ""digital marketing"", ""go-to-market strategy"", ""planning"", ""social media strategy"", ""complexity reduction"", ""leadership"", ""media strategy"", ""visual merchandising"", ""search engine optimization"", ""sales"", ""public relations"", ""management"", ""sap supply chain management (scm)"", ""operations"", ""customer relationship management"", ""sampling (statistics)"", ""professional hair care"", ""communication"", ""commercial planning"", ""product management"", ""market development"", ""acting"", ""content strategy"", ""public speaking"", ""hair care"", ""marketing communications"", ""storytelling"", ""content creation"", ""media buying"", ""value propositions"", ""merchandising"", ""financial management"", ""influencer marketing"", ""tiktok"", ""customer development"", ""retail channels"", ""lifecycle management"", ""portfolio management"", ""international sales"", ""digital advertising"", ""sales planning"", ""direct marketing"", ""product strategy"", ""product marketing"", ""branding"", ""forecasting""]","[""REAL_ESTATE"", ""WHOLESALE"", ""TEXTILE_INDUSTRY"", ""CONSUMER_GOODS"", ""INSURANCE""]","[""ECOMMERCE_AND_DIGITAL_MARKETING"", ""MARKETING_ROI"", ""PRODUCT_DEVELOPMENT"", ""PORTFOLIO_STRATEGY"", ""BRANDING"", ""CUSTOMER_LIFE_CYCLE_MANAGEMENT"", ""INNOVATION_MANAGEMENT"", ""MARKET_ENTRY_STRATEGY"", ""MARKETING_AND_COMMUNICATIONS_PLANNING"", ""GO_TO_MARKET_STRATEGY""]","[""Excel"", ""Other software"", ""Powerpoint""]","[{""title"" : ""M.Sc. International Business and Cultural Studies (Diplom Kulturwirtin)"", ""organization_name"" : ""University Of Passau"", ""start_date"" : ""2004-10-01"", ""end_date"" : ""2007-10-01"", ""city"" : ""Passau""}, {""title"" : ""MBA"", ""organization_name"" : ""BUSINESS SCHOOL"", ""start_date"" : ""2007-10-01"", ""end_date"" : ""2008-10-31"", ""city"" : ""Madrid""}]",,NONE,NONE,FALSE,TRUE
1551,Munich,GERMANY,"[""GERMAN"", ""ENGLISH"", ""FRENCH""]","[""accountability"", ""due diligence"", ""psychotherapy"", ""psychiatry"", ""performance management"", ""marketing"", ""management"", ""thought leadership"", ""ecosystem science"", ""go-to-market strategy"", ""coaching"", ""medical affairs"", ""leadership"", ""transformation (genetics)"", ""consulting"", ""dry eye"", ""life sciences"", ""management training and development"", ""change management"", ""business modeling""]","[""HEALTHCARE_PROVIDERS"", ""DIGITAL_BUSINESS_MODELS"", ""PHARMACEUTICAL_INDUSTRY"", ""PROFESSIONAL_SERVICE_FIRMS""]","[""COMPANY_CULTURE_MANAGEMENT"", ""RESTRUCTURING"", ""PORTFOLIO_STRATEGY"", ""MARKET_ENTRY_STRATEGY"", ""PROJECT_MANAGEMENT_OFFICE_PMO"", ""M_AND_A_SUPPORT"", ""CHANGE_MANAGEMENT"", ""MARKETING_AND_COMMUNICATIONS_PLANNING"", ""CUSTOMER_ANALYSIS"", ""GO_TO_MARKET_STRATEGY""]","[""Excel"", ""Other software"", ""Powerpoint""]","[{""title"" : ""Doctorate"", ""organization_name"" : ""Ludwig-Maximilians-University Munich"", ""start_date"" : ""2002-01-01"", ""end_date"" : ""2002-06-01"", ""city"" : null}, {""title"" : ""State Exam, license to practice medicine"", ""organization_name"" : ""Ludwig-Maximilians-University "", ""start_date"" : ""2001-01-01"", ""end_date"" : ""2001-01-01"", ""city"" : ""Munich""}, {""title"" : ""Diploma Systemic Business & Management Coach, Counselor (CTAS/ ISO/ ICI), Apr-2021 "", ""organization_name"" : ""Coach Akademie Schweiz, St. Gallen"", ""start_date"" : ""2019-10-31"", ""end_date"" : ""2021-04-29"", ""city"" : ""St. Gallen""}]","[{""title"" : ""Partner, Managing Director a-connect (deutschland) gmbh"", ""organization_name"" : ""a-connect"", ""start_date"" : ""2021-06-01"", ""end_date"" : null, ""city"" : ""Munich""}, {""title"" : ""Executive Director "", ""organization_name"" : ""EY"", ""start_date"" : ""2016-06-01"", ""end_date"" : ""2021-05-31"", ""city"" : ""Munich""}, {""title"" : ""International Brand Manager"", ""organization_name"" : ""Servier"", ""start_date"" : ""2008-05-31"", ""end_date"" : ""2012-05-30"", ""city"" : ""Paris""}, {""title"" : ""European Marketing Director"", ""organization_name"" : ""Santen"", ""start_date"" : ""2012-05-31"", ""end_date"" : ""2016-05-30"", ""city"" : ""Munich""}, {""title"" : ""European Brand Team Lead CNS"", ""organization_name"" : ""Eisai Europe Ltd."", ""start_date"" : ""2007-05-31"", ""end_date"" : ""2008-05-30"", ""city"" : ""Hatfield""}, {""title"" : ""Product Manager CNS"", ""organization_name"" : ""Eisai GmbH"", ""start_date"" : ""2003-05-31"", ""end_date"" : ""2008-05-30"", ""city"" : ""Frankfurt""}, {""title"" : ""Resident Psychiatry"", ""organization_name"" : ""Ludwig-Maximilians-University "", ""start_date"" : ""2001-11-30"", ""end_date"" : ""2003-05-30"", ""city"" : ""Munich""}]",NONE,NONE,TRUE,TRUE
